"date","ABANCAY","ACOBAMBA","ACOMAYO","AIJA","ALTO AMAZONAS","AMBO","ANDAHUAYLAS","ANGARAES","ANTA","ANTABAMBA","ANTONIO RAIMONDI","AREQUIPA","ASCOPE","ASUNCION","ATALAYA","AYABACA","AYMARAES","AZANGARO","BAGUA","BARRANCA","BELLAVISTA","BOLIVAR","BOLOGNESI","BONGARA","CAÃETE","CAJABAMBA","CAJAMARCA","CAJATAMBO","CALCA","CALLAO","CAMANA","CANAS","CANCHIS","CANDARAVE","CANGALLO","CANTA","CARABAYA","CARAVELI","CARHUAZ","CARLOS FERMIN FITZCARRALD","CASMA","CASTILLA","CASTROVIRREYNA","CAYLLOMA","CELENDIN","CHACHAPOYAS","CHANCHAMAYO","CHEPEN","CHICLAYO","CHINCHA","CHINCHEROS","CHOTA","CHUCUITO","CHUMBIVILCAS","CHUPACA","CHURCAMPA","CONCEPCION","CONDESUYOS","CONDORCANQUI","CONTRALMIRANTE VILLAR","CONTUMAZA","CORONEL PORTILLO","CORONGO","COTABAMBAS","CUSCO","CUTERVO","DANIEL ALCIDES CARRION","DOS DE MAYO","EL COLLAO","EL DORADO","ESPINAR","FERREÃAFE","GENERAL SANCHEZ CERRO","GRAN CHIMU","GRAU","HUACAYBAMBA","HUALGAYOC","HUALLAGA","HUAMALIES","HUAMANGA","HUANCA SANCOS","HUANCABAMBA","HUANCANE","HUANCAVELICA","HUANCAYO","HUANTA","HUARAL","HUARAZ","HUARI","HUARMEY","HUAROCHIRI","HUAURA","HUAYLAS","HUAYTARA","HUENUCO","ICA","ILO","ISLAY","JAEN","JAUJA","JORGE BASADRE","JULCAN","JUNIN","LA CONVENCION","LA MAR","LA UNION","LAMAS","LAMBAYEQUE","LAMPA","LAURICOCHA","LEONCIO PRADO","LIMA","LORETO","LUCANAS","LUYA","MANU","MARAÃON","MARISCAL CACERES","MARISCAL LUZURIAGA","MARISCAL NIETO","MARISCAL RAMON CASTILLA","MAYNAS","MELGAR","MOHO","MORROPON","MOYOBAMBA","NAZCA","OCROS","OTUZCO","OXAPAMPA","OYON","PACASMAYO","PACHITEA","PADRE ABAD","PAITA","PALLASCA","PALPA","PARINACOCHAS","PARURO","PASCO","PATAZ","PAUCAR DEL SARA SARA","PAUCARTAMBO","PICOTA","PISCO","PIURA","POMABAMBA","PUERTO INCA","PUNO","PURUS","QUISPICANCHI","RECUAY","REQUENA","RIOJA","RODRIGUEZ DE MENDOZA","SAN ANTONIO DE PUTINA","SAN IGNACIO","SAN MARCOS","SAN MARTIN","SAN MIGUEL","SAN PABLO","SAN ROMAN","SÁNCHEZ CARRIÓN","SANDIA","SANTA","SANTA CRUZ","SANTIAGO DE CHUCO","SATIPO","SECHURA","SIHUAS","SUCRE","SULLANA","TACNA","TAHUAMANU","TALARA","TAMBOPATA","TARATA","TARMA","TAYACAJA","TOCACHE","TRUJILLO","TUMBES","UCAYALI","URUBAMBA","UTCUBAMBA","VICTOR FAJARDO","VILCAS HUAMAN","VIRU","YAROWILCA","YAULI","YAUYOS","YUNGAY","YUNGUYO","ZARUMILLA"
2021-01-19,4,0,0,0,0,3,2,0,1,0,0,11,1,0,0,0,0,1,0,2,0,0,0,1,5,0,2,0,0,24,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,12,7,1,3,0,5,4,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,1,1,0,2,15,1,0,2,0,1,1,4,0,1,15,14,3,0,1,2,0,0,3,0,1,0,0,0,1,0,1,168,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,8,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,10,0,1,3,1,0,0,4,5,0,1,0,0,1,0,0,15,0,1,0,0,0,0,0,1,1,0,0,0,0
2021-01-20,1,0,0,0,1,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,20,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,3,10,5,0,0,0,3,1,0,0,0,0,1,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,16,0,1,2,0,1,0,2,0,0,14,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,170,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,4,1,0,0,0,3,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,1,1,0,0,2,6,0,4,3,0,2,0,0,18,2,1,1,0,0,0,1,0,1,0,0,0,0
2021-01-21,2,0,0,0,1,1,1,1,0,0,0,9,1,0,0,0,1,0,0,2,1,0,1,0,3,0,0,0,0,26,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,5,1,0,2,2,0,0,0,0,0,1,0,6,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,17,0,4,2,0,0,1,5,0,0,11,11,8,2,1,0,0,1,1,2,0,0,0,2,0,0,3,176,0,0,0,0,1,0,2,0,1,2,0,0,3,0,3,0,0,1,0,2,1,0,1,0,0,0,0,5,0,0,0,0,1,15,0,0,4,0,0,1,0,1,0,0,2,0,1,1,0,2,0,0,5,0,0,2,0,0,0,3,10,0,2,1,0,2,0,1,16,1,0,0,0,0,0,0,0,0,1,0,1,1
2021-01-22,2,0,0,0,0,2,2,0,0,0,0,8,0,0,2,3,1,3,0,2,0,0,0,1,6,0,0,0,0,27,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,3,1,9,3,1,1,4,0,0,0,1,0,0,0,0,3,0,0,5,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,2,1,2,14,0,3,1,0,0,2,6,0,0,8,15,6,1,3,2,0,0,0,3,2,0,0,3,0,0,0,186,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,5,0,0,1,0,3,8,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,4,8,0,3,1,0,1,2,0,14,2,1,0,0,0,0,0,0,1,2,0,0,0
2021-01-23,3,0,0,0,0,0,0,0,0,0,0,18,5,0,1,0,0,2,0,4,1,0,0,0,4,0,3,0,0,19,1,1,1,0,0,0,1,1,2,0,1,0,0,0,0,1,4,1,12,5,1,1,1,0,2,0,1,0,0,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,10,1,0,4,0,0,2,5,0,0,11,18,4,0,3,3,1,0,0,0,0,0,1,1,0,0,3,229,0,0,0,0,0,0,0,1,0,4,0,0,3,0,3,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,15,0,0,3,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,13,0,1,4,0,0,0,3,8,1,6,1,0,2,1,0,9,0,0,0,1,0,0,0,0,1,1,0,0,1
2021-01-24,0,0,0,0,0,2,0,0,0,0,0,12,2,0,0,1,1,1,1,3,0,0,0,1,2,0,2,0,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,4,1,1,1,0,1,0,0,0,0,1,0,6,0,0,1,1,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,2,23,0,3,3,0,0,2,3,0,0,11,11,5,1,0,0,0,0,1,0,0,0,1,1,1,1,1,211,0,1,0,1,0,0,0,4,1,3,1,0,5,1,2,0,0,1,0,1,1,0,1,0,3,0,0,2,1,0,0,0,1,12,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,1,1,0,2,11,0,1,1,0,1,0,0,13,2,1,0,0,0,0,1,0,2,0,0,1,0
2021-01-25,2,0,0,0,0,2,1,2,0,0,0,16,2,0,0,1,0,2,0,3,1,0,0,0,6,0,3,0,0,32,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,19,8,1,2,3,5,1,0,0,0,0,1,0,5,0,1,6,1,0,0,2,0,0,0,1,0,1,0,0,1,1,2,0,1,1,2,16,1,3,1,0,1,1,3,0,0,18,19,3,0,1,1,0,1,0,1,0,0,0,2,1,1,3,254,0,0,0,0,0,0,0,2,3,6,0,0,4,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,0,0,1,2,10,0,0,5,0,2,0,0,0,0,0,1,0,2,0,0,3,0,0,14,0,0,0,0,0,0,6,7,1,1,1,0,0,1,1,20,3,0,0,0,0,0,0,1,1,0,1,1,0
2021-01-26,1,1,0,0,0,1,1,1,0,0,0,18,2,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,25,3,0,2,0,1,0,1,0,2,0,0,1,0,0,1,0,4,2,11,11,0,3,2,1,0,0,1,0,0,1,0,5,0,0,6,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,10,0,0,2,0,1,1,2,0,0,18,12,9,3,1,2,0,0,0,1,1,0,0,2,0,0,5,218,0,0,0,0,1,0,0,1,1,2,0,1,2,1,2,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,5,7,0,0,4,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,19,0,0,0,0,0,0,3,14,0,1,2,0,2,2,0,12,0,1,0,2,0,0,0,2,0,0,0,0,0
2021-01-27,2,0,1,0,0,1,1,1,0,1,0,15,0,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,29,6,2,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1,0,17,6,0,0,2,1,1,0,0,0,0,0,0,5,0,0,6,1,2,0,0,0,0,2,1,0,1,0,0,0,0,4,0,0,1,1,15,1,1,3,1,0,0,4,0,0,20,17,5,2,5,3,0,0,0,2,0,0,0,3,0,0,1,217,1,0,0,0,0,1,0,1,2,5,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,3,0,0,0,1,2,7,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,4,1,0,11,0,0,2,1,0,0,7,16,0,0,0,0,2,0,1,10,4,0,0,1,0,0,0,1,1,0,0,0,1
2021-01-28,1,0,0,0,0,3,1,0,1,1,0,13,3,0,0,0,0,0,0,4,0,0,0,2,6,0,3,0,0,24,7,0,2,0,1,0,0,0,0,0,1,2,0,3,0,1,3,0,12,5,2,0,0,3,1,0,1,0,0,1,0,4,0,0,2,0,1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0,1,3,13,0,3,5,1,2,1,5,0,0,9,22,7,0,3,1,0,0,2,1,0,0,0,0,1,0,3,236,0,1,1,0,0,1,0,0,2,4,2,0,1,1,2,0,0,0,0,4,0,0,3,0,1,0,0,5,0,0,0,0,4,11,0,0,7,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,9,0,0,5,3,0,0,3,7,0,4,0,0,5,1,1,16,1,0,0,1,0,0,0,0,1,1,0,2,1
2021-01-29,2,1,0,0,0,1,1,0,0,0,0,14,0,0,0,2,1,1,1,2,0,0,0,0,6,0,0,0,0,28,4,2,0,0,0,3,1,1,0,0,1,1,0,1,0,1,1,1,13,7,0,4,4,2,0,0,1,0,0,0,0,8,0,0,10,3,1,0,0,0,0,4,1,0,0,0,0,0,2,3,0,1,0,3,18,0,3,4,1,1,0,3,0,0,5,20,2,2,0,5,0,0,0,4,0,0,0,0,0,0,2,218,0,0,1,0,0,2,0,0,2,8,0,0,2,0,4,0,0,1,0,1,2,0,1,0,2,1,0,3,0,0,0,0,2,13,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,1,0,0,5,12,0,2,0,0,2,1,0,13,3,0,0,2,0,0,0,0,0,2,0,0,0
2021-01-30,2,0,0,0,2,2,0,0,0,0,0,15,1,0,0,0,0,1,1,3,0,0,0,0,4,0,1,0,0,28,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,15,12,1,0,1,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,14,0,5,3,0,0,1,1,0,0,15,21,3,2,1,0,0,0,1,2,0,1,0,4,0,1,2,254,0,1,0,0,0,1,0,3,1,4,1,0,1,0,3,0,0,0,1,1,0,0,0,0,1,1,0,7,0,0,0,0,0,13,1,0,4,0,1,0,0,1,0,1,2,0,0,0,0,4,1,0,16,0,1,1,1,1,0,3,8,0,1,1,0,5,0,0,13,1,0,0,2,0,1,1,0,3,0,0,2,1
2021-01-31,2,0,0,0,1,1,0,2,1,1,0,14,0,0,0,1,2,2,0,1,0,0,0,0,10,0,2,0,2,38,4,0,2,0,0,0,0,1,1,0,0,0,1,3,1,2,5,1,14,7,1,2,0,1,1,0,1,0,0,0,0,6,0,0,4,0,0,0,1,1,0,3,0,0,3,0,0,0,0,4,0,0,1,4,15,2,5,5,2,0,2,2,0,0,12,23,3,1,2,3,0,0,0,2,1,0,0,0,2,0,2,274,0,0,0,1,0,0,0,1,1,6,0,0,1,1,5,0,0,0,1,2,1,1,1,0,2,0,0,1,1,0,0,0,5,14,0,0,7,0,1,0,0,0,0,0,0,0,1,2,1,5,0,1,10,0,0,1,1,0,0,3,13,0,3,0,0,3,2,0,15,0,0,1,3,0,0,0,0,4,0,0,0,0
2021-02-01,2,1,0,0,1,2,1,0,1,0,0,27,1,0,0,0,0,2,0,2,0,0,0,0,7,0,3,0,1,25,3,0,2,0,0,0,0,1,0,0,0,1,1,1,0,1,3,2,17,5,0,2,3,2,2,0,2,0,0,0,0,6,0,1,5,2,0,0,1,0,1,1,0,0,1,0,0,1,0,6,0,0,0,3,8,1,5,1,0,0,3,2,0,0,14,17,6,1,2,0,0,0,1,0,0,0,1,2,0,0,2,280,0,0,0,0,0,0,0,0,2,15,1,0,0,0,3,0,0,1,0,0,0,0,1,0,2,0,0,4,0,0,0,1,3,9,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,11,0,0,4,0,0,0,6,14,0,1,0,0,4,1,0,15,2,0,1,1,0,1,0,2,2,0,0,4,0
2021-02-02,1,0,0,1,1,1,2,0,0,0,0,16,1,0,0,1,0,0,0,1,0,0,1,1,7,0,5,0,0,38,2,1,2,0,1,0,0,2,0,0,2,0,0,0,1,3,6,2,17,5,0,0,0,1,3,0,1,0,0,0,0,4,0,0,6,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,1,13,0,3,0,1,0,1,3,1,1,12,24,2,1,4,3,0,1,0,2,1,0,0,0,0,0,0,245,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,6,11,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,12,0,0,2,1,0,0,2,12,0,1,0,0,4,1,0,14,4,0,0,0,0,0,1,0,3,0,0,1,0
2021-02-03,2,0,0,0,0,0,2,0,0,0,0,23,1,0,0,0,0,0,0,5,0,0,1,0,8,0,0,0,0,38,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,18,8,0,0,4,2,2,0,3,0,0,0,0,9,0,0,4,1,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,2,10,0,2,2,2,0,3,7,2,0,12,21,4,2,2,0,0,0,0,3,0,0,1,3,0,0,2,235,0,1,0,0,0,1,0,2,2,6,2,0,4,0,3,0,0,1,0,1,1,0,3,0,1,0,0,1,0,0,0,0,1,8,0,0,3,0,2,0,0,0,2,0,2,0,4,1,0,0,0,0,10,0,0,2,0,0,0,4,9,0,2,1,0,2,0,0,12,4,0,1,1,0,1,1,0,1,0,0,0,0
2021-02-04,1,0,0,0,0,1,1,0,1,0,0,16,1,0,0,0,0,1,0,2,0,0,0,0,12,1,1,0,0,39,3,0,6,0,1,1,0,0,0,0,1,0,0,0,0,1,5,1,16,12,0,0,1,0,1,0,4,0,0,1,1,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15,2,1,4,0,0,0,5,0,0,3,17,1,2,3,2,0,0,2,0,0,0,1,3,0,0,1,292,0,2,0,0,0,0,0,5,3,6,1,0,2,0,2,0,0,1,0,2,0,1,0,0,0,1,0,7,0,0,0,0,4,14,1,0,7,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,11,0,0,1,1,0,0,4,20,0,2,1,0,8,0,0,9,2,0,0,1,0,0,0,0,0,0,0,3,1
2021-02-05,2,0,1,0,0,0,1,0,1,1,0,13,1,0,0,1,0,1,0,1,0,0,1,0,4,1,2,1,0,38,6,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,5,2,15,7,1,0,0,0,1,0,0,0,0,0,0,6,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,3,17,0,4,4,0,0,0,2,0,0,10,23,1,1,1,3,0,0,0,3,0,0,0,2,1,0,3,313,0,1,0,0,0,1,0,2,0,15,1,0,2,0,3,0,0,1,1,0,0,0,4,0,1,0,0,1,0,0,0,0,5,6,0,0,7,0,0,0,0,2,1,0,0,0,1,0,0,6,0,0,12,1,0,1,2,0,0,6,12,0,2,1,0,4,3,0,14,1,0,1,0,0,1,0,0,0,1,0,0,1
2021-02-06,4,1,0,0,0,0,4,1,0,1,0,17,1,0,0,2,0,0,0,1,0,0,0,0,6,0,3,0,0,41,1,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,3,3,15,8,0,1,0,2,0,0,0,0,0,1,0,9,0,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,5,0,0,0,1,20,0,3,1,1,0,0,9,0,1,9,14,1,0,4,1,0,0,0,1,0,0,0,1,1,0,0,267,0,0,0,0,0,0,0,1,0,11,0,0,0,0,2,0,0,1,0,4,1,1,0,0,1,0,0,2,0,0,0,0,3,12,0,0,3,0,0,0,0,2,0,0,1,0,1,0,1,2,1,0,4,0,0,1,0,1,0,1,12,0,2,0,0,4,1,1,19,6,0,1,0,0,1,0,0,2,0,0,2,0
2021-02-07,2,0,0,0,1,0,2,1,1,0,0,21,2,0,0,0,1,0,2,1,0,0,0,0,6,0,3,0,0,36,5,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,5,1,15,9,0,2,1,2,0,0,0,0,0,0,0,5,0,0,7,0,0,3,0,0,1,2,0,0,0,0,0,0,1,2,0,1,0,0,13,1,1,4,0,1,1,4,2,0,15,24,1,1,4,5,0,1,2,2,1,0,0,5,0,0,6,284,0,1,0,0,0,0,0,1,1,8,1,0,0,0,6,0,0,1,0,5,1,0,1,1,0,1,0,4,0,0,0,0,2,10,0,0,6,0,1,0,0,3,0,0,1,0,0,1,1,3,0,1,12,0,0,5,0,0,0,2,13,0,5,0,0,4,4,0,16,7,0,0,0,0,0,0,0,2,1,0,2,1
2021-02-08,3,0,0,0,1,2,4,1,0,0,0,13,0,0,0,0,0,1,0,3,1,0,0,0,9,1,2,0,0,36,6,0,2,0,0,0,1,1,1,0,1,0,0,4,0,0,3,1,19,6,0,0,1,2,1,0,1,0,0,0,0,3,0,0,4,0,0,0,1,0,0,4,0,0,0,0,1,0,1,3,0,1,2,2,16,0,2,3,0,0,1,5,0,0,13,25,1,0,2,3,0,0,0,0,0,0,1,3,0,0,3,317,0,0,1,0,0,0,0,1,1,14,1,0,1,0,2,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,3,9,0,0,6,0,0,0,0,1,0,1,0,0,3,0,0,5,0,0,11,0,0,3,0,0,0,7,12,0,4,0,0,1,0,2,17,4,0,1,0,0,0,1,2,0,0,1,0,0
2021-02-09,2,0,0,0,1,1,2,0,1,1,0,16,2,0,0,0,0,3,0,2,0,0,0,0,5,0,6,0,1,30,2,0,3,0,0,0,1,0,1,0,1,0,0,2,1,1,4,2,16,21,0,1,1,2,0,0,0,0,0,1,1,4,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,0,1,6,0,0,1,4,16,0,2,0,1,0,4,8,0,1,12,16,0,2,3,4,0,0,2,2,0,1,0,1,1,0,1,325,0,0,0,0,0,1,0,2,0,13,0,0,0,1,3,0,0,1,0,0,0,2,1,0,0,0,2,1,1,0,0,0,3,8,0,0,4,0,0,0,0,1,1,0,1,0,1,0,1,4,0,0,14,0,0,2,0,0,0,2,10,0,4,0,0,3,0,1,22,2,0,0,1,0,0,1,1,3,0,0,1,0
2021-02-10,2,0,0,0,0,0,0,1,1,1,0,27,2,0,0,0,1,0,1,2,0,0,0,0,12,1,2,0,0,43,5,0,3,0,0,1,2,0,0,0,0,0,1,2,0,3,1,4,10,5,0,1,1,4,1,1,1,0,0,2,0,2,0,0,5,1,0,1,2,0,1,3,0,0,0,0,0,0,1,2,0,0,1,3,20,0,2,0,0,0,1,8,1,0,12,25,1,2,1,4,1,0,0,0,2,0,0,2,0,1,2,278,0,1,0,0,0,0,0,2,1,14,0,0,5,3,4,0,2,2,1,5,1,2,1,0,0,0,0,4,0,0,0,0,4,5,1,0,8,0,1,0,0,1,0,0,2,0,0,1,0,7,0,0,9,0,0,0,0,0,0,4,11,0,2,0,0,5,1,0,17,4,0,0,0,1,0,1,0,2,0,0,2,0
2021-02-11,1,0,0,0,1,1,2,0,1,1,0,10,3,0,0,1,0,1,0,5,0,0,2,0,7,0,1,0,1,37,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,7,1,9,9,1,2,1,0,0,1,1,0,0,2,2,4,0,0,16,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,18,0,4,3,0,2,0,3,0,1,10,27,3,2,3,0,0,0,1,6,0,0,1,1,0,0,6,320,0,0,1,0,0,0,1,2,0,19,1,0,3,0,2,0,0,2,0,1,0,0,3,0,1,0,0,1,0,0,0,0,3,14,1,0,2,0,0,0,1,2,0,1,0,0,1,0,0,2,0,0,7,0,0,2,0,0,0,4,12,0,1,2,1,8,0,0,21,1,0,2,0,0,0,0,0,2,1,1,2,0
2021-02-12,2,0,0,0,1,1,1,0,2,0,0,24,2,0,1,0,0,0,0,5,1,0,0,1,11,0,1,0,2,45,4,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1,4,2,13,9,0,1,1,0,1,0,0,0,0,0,1,5,0,1,2,2,0,1,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,1,11,0,5,2,1,0,3,1,2,0,6,27,2,1,5,2,1,0,0,7,0,0,1,1,0,0,2,355,0,0,0,0,1,0,0,0,1,18,0,0,1,1,5,0,0,4,0,4,0,0,2,0,0,0,0,3,0,0,1,0,5,9,0,0,5,0,1,0,1,0,1,0,0,1,1,1,1,5,0,0,10,0,0,0,0,0,0,5,12,0,3,3,0,5,2,0,21,1,1,2,2,0,0,0,0,1,0,0,1,2
2021-02-13,1,1,0,0,0,0,1,0,1,0,0,14,0,0,0,0,0,2,1,2,0,0,0,0,6,1,7,0,0,38,1,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0,2,0,15,6,0,1,0,3,0,0,3,1,0,0,0,6,0,0,2,1,1,0,1,0,0,1,2,0,0,0,0,0,2,2,0,0,2,1,10,1,2,2,0,1,4,5,1,1,12,15,0,2,4,3,0,0,0,3,2,1,0,1,0,0,2,356,0,0,1,1,0,0,0,1,0,19,0,0,1,3,2,0,0,3,0,2,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,0,10,0,3,0,1,0,0,0,1,1,0,0,0,8,1,1,12,0,0,1,2,0,0,5,6,0,7,0,0,2,2,0,12,1,0,0,4,0,0,1,0,0,0,0,0,0
2021-02-14,1,0,0,0,1,0,1,0,0,0,0,16,0,1,3,0,0,1,2,6,0,0,1,0,5,0,1,0,0,38,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,2,2,9,3,1,1,2,1,1,0,2,1,0,0,1,6,0,1,6,1,1,1,1,1,2,2,0,0,0,0,0,0,0,5,0,0,0,1,19,3,3,2,1,0,2,6,0,0,7,23,3,1,2,2,1,0,1,3,1,0,1,4,1,1,2,330,0,1,0,0,0,0,1,0,0,18,2,0,1,2,1,0,2,5,1,3,1,0,2,0,0,0,0,1,1,0,0,0,7,6,0,0,5,0,1,0,0,0,1,0,0,0,2,0,0,5,2,0,12,0,1,2,1,0,0,4,12,0,3,1,0,4,1,0,16,1,0,0,0,0,1,1,0,0,0,0,2,1
2021-02-15,2,2,0,0,1,0,3,0,0,0,0,16,0,0,0,1,0,1,1,4,2,1,1,0,6,1,2,0,0,50,1,0,4,0,1,0,0,1,0,0,0,2,1,0,0,0,2,1,11,6,0,5,1,0,1,0,1,0,0,0,0,6,0,0,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,3,14,1,3,5,0,0,2,6,0,1,4,25,2,1,2,3,0,0,1,2,0,0,2,5,1,1,1,318,1,2,0,0,0,0,0,1,1,24,0,0,1,1,5,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,2,0,0,7,0,2,0,0,0,1,0,1,0,1,0,0,8,2,0,8,0,0,3,0,0,1,6,9,0,2,0,0,4,3,0,17,0,0,1,0,1,1,0,1,2,0,0,0,0
2021-02-16,0,0,1,0,0,2,1,1,1,0,0,10,2,0,1,0,0,1,1,5,0,0,0,1,10,0,2,0,0,37,2,0,2,0,1,0,2,0,0,0,1,1,0,3,0,0,6,2,11,16,0,0,1,0,1,0,1,0,0,0,0,7,0,0,7,0,1,1,1,0,0,1,0,1,0,0,1,0,0,4,1,0,3,3,13,1,8,2,0,1,2,6,0,0,6,23,1,0,2,0,1,0,0,3,1,1,1,0,0,0,1,368,1,1,0,0,0,0,0,0,1,19,0,0,0,1,5,1,1,1,1,4,0,0,3,0,1,0,0,0,0,0,0,0,7,6,0,0,7,0,0,1,0,1,0,1,1,0,2,1,0,2,0,1,7,0,0,3,0,0,0,1,14,0,4,1,0,1,2,0,21,3,1,2,1,0,0,0,0,3,0,1,3,0
2021-02-17,1,0,0,1,2,0,1,0,0,0,0,17,1,0,0,1,0,1,2,3,0,0,0,0,7,0,2,0,1,47,2,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,4,1,10,11,0,0,0,1,2,0,0,0,0,0,1,7,0,0,9,0,1,1,1,1,0,0,0,1,0,0,0,0,1,3,0,0,0,2,16,0,7,2,0,0,1,4,0,1,2,20,0,1,1,4,0,0,0,2,0,0,0,0,1,1,1,368,0,0,0,0,0,0,0,1,2,20,0,0,3,0,2,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,4,10,0,0,13,0,1,0,1,0,1,1,2,0,0,0,0,6,1,0,5,0,0,1,1,0,0,3,3,0,3,0,0,4,2,0,28,3,0,2,1,0,0,0,0,0,0,1,0,0
2021-02-18,3,0,0,1,0,2,4,0,1,0,0,14,3,0,0,1,0,0,0,4,0,0,0,0,9,0,2,0,0,50,3,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,6,1,16,8,0,1,1,1,2,1,0,0,0,1,1,11,0,2,6,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5,0,0,0,2,18,1,6,5,0,1,0,7,0,0,5,21,1,2,4,0,0,0,0,3,0,0,0,4,0,0,1,325,0,1,3,0,0,0,0,0,1,13,0,1,0,1,2,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,2,0,1,1,0,0,0,0,0,1,0,5,0,0,5,0,0,2,0,0,0,8,12,0,1,0,0,4,0,0,14,5,0,0,1,0,0,0,0,0,2,0,0,0
